,0
53242,486.0
196778,517.0
148910,492.0
429402,495.0
443009,627.0
191227,550.0
161650,532.0
420144,486.0
461268,557.0
435146,561.0
181374,487.0
200693,498.0
325636,502.0
32126,514.0
228882,610.0
3861,511.0
114140,500.0
361839,560.0
361575,529.0
192880,564.0
233777,569.0
30744,542.0
177772,565.0
210794,392.0
326540,535.0
326051,552.0
125454,520.0
33897,519.0
265942,552.0
458181,604.0
250070,597.0
349294,542.0
130496,485.0
268623,562.0
66935,499.0
460496,573.0
402023,643.0
439632,580.0
216676,470.0
29439,418.0
299275,613.0
399342,506.0
114528,561.0
413694,526.0
77160,600.0
451908,596.0
106112,508.0
348349,494.0
314918,549.0
61228,531.0
422753,532.0
141142,486.0
188261,538.0
93441,568.0
425545,517.0
51399,572.0
11294,575.0
421456,582.0
443335,508.0
437435,565.0
418803,542.0
74469,556.0
151566,567.0
58132,568.0
347781,580.0
54590,504.0
295735,580.0
94857,524.0
290568,537.0
112430,598.0
164156,548.0
310118,534.0
185659,522.0
435086,580.0
24202,528.0
348882,573.0
295051,572.0
43549,561.0
450401,521.0
8175,483.0
436295,454.0
400038,532.0
94568,584.0
332838,558.0
160471,588.0
370226,591.0
421739,533.0
295484,539.0
253899,580.0
199077,537.0
17166,515.0
286301,573.0
269379,572.0
235844,632.0
462145,556.0
58347,578.0
260093,552.0
144897,548.0
453115,523.0
131169,618.0
396189,505.0
324274,563.0
144661,490.0
85294,597.0
348467,530.0
180433,573.0
384829,537.0
419172,491.0
135810,569.0
344526,626.0
463255,549.0
389837,476.0
301277,642.0
36218,595.0
334591,594.0
381928,561.0
163138,530.0
34319,490.0
6344,544.0
101861,492.0
198497,552.0
366893,574.0
25769,533.0
16987,557.0
77093,613.0
139164,487.0
237399,541.0
306340,574.0
387361,523.0
144096,619.0
386322,539.0
130555,488.0
423089,549.0
112389,545.0
218745,606.0
380524,558.0
285322,571.0
171953,560.0
74588,560.0
106638,546.0
465671,622.0
44960,485.0
394025,526.0
216932,554.0
180738,496.0
431056,552.0
214297,524.0
438212,547.0
259439,567.0
114794,549.0
288746,483.0
267745,497.0
82425,609.0
315770,642.0
351296,559.0
265500,534.0
406437,549.0
268679,557.0
148085,521.0
254280,487.0
290483,505.0
375910,537.0
101888,552.0
154442,484.0
276481,554.0
68616,538.0
182240,566.0
29019,522.0
309038,582.0
200537,519.0
13337,512.0
319483,568.0
459351,573.0
67094,520.0
241870,583.0
375391,574.0
62494,604.0
115029,597.0
128090,624.0
155042,691.0
303653,646.0
422622,591.0
385336,606.0
27232,505.0
416172,539.0
247626,569.0
373029,569.0
326419,569.0
234136,554.0
171556,471.0
138201,599.0
339557,493.0
350079,591.0
100583,533.0
364685,578.0
154001,441.0
302663,601.0
148091,552.0
38335,504.0
56523,557.0
22602,535.0
333232,486.0
153118,577.0
400743,635.0
414039,578.0
127978,600.0
362925,557.0
439907,584.0
439689,592.0
361363,544.0
4644,452.0
266345,563.0
185817,558.0
1399,504.0
387621,483.0
348376,543.0
302592,560.0
85337,562.0
71156,577.0
298807,506.0
356605,593.0
260566,670.0
446417,553.0
445743,668.0
298858,563.0
124907,569.0
347675,561.0
411298,527.0
360716,510.0
376110,601.0
56465,513.0
458038,556.0
190289,574.0
233664,571.0
69821,550.0
375481,554.0
214597,528.0
257858,564.0
159980,556.0
40449,530.0
143219,491.0
94079,496.0
156458,525.0
342424,499.0
335157,544.0
358616,511.0
231228,567.0
465604,546.0
10314,510.0
216863,539.0
414320,574.0
458235,518.0
348682,536.0
110147,555.0
38574,530.0
344301,553.0
343476,493.0
417934,540.0
113163,508.0
312490,538.0
412621,542.0
229824,486.0
192396,525.0
268335,576.0
54881,586.0
16571,577.0
424676,576.0
322440,574.0
20346,568.0
369100,562.0
426761,529.0
48289,487.0
434448,514.0
197406,509.0
218098,529.0
444037,591.0
196626,481.0
35943,553.0
186603,573.0
111955,545.0
110474,574.0
359631,563.0
156627,613.0
3057,518.0
384716,557.0
394839,583.0
220560,522.0
52821,592.0
67596,609.0
143332,612.0
54757,552.0
355378,600.0
13352,495.0
432905,561.0
155592,589.0
15758,569.0
43964,436.0
402925,543.0
373529,559.0
273928,470.0
205401,491.0
43212,605.0
297482,539.0
186606,550.0
82669,579.0
428739,546.0
145269,580.0
350053,554.0
197309,436.0
83018,539.0
327706,544.0
227645,563.0
69440,550.0
26589,510.0
165748,497.0
230124,623.0
26547,498.0
85007,546.0
380128,498.0
174980,538.0
189677,530.0
463439,498.0
96491,533.0
78347,520.0
115529,648.0
170309,568.0
163665,514.0
14274,547.0
188368,493.0
349029,467.0
91969,603.0
360198,480.0
315406,626.0
319703,674.0
188300,539.0
256956,562.0
188277,483.0
100854,467.0
400583,583.0
57302,541.0
143343,568.0
104501,479.0
142645,489.0
19976,569.0
69569,588.0
329066,553.0
276437,585.0
163973,532.0
193625,533.0
355602,626.0
126046,585.0
318621,573.0
442105,550.0
163838,578.0
124531,475.0
91223,565.0
181760,550.0
190432,549.0
247369,586.0
286169,564.0
177119,505.0
63585,539.0
264259,544.0
299425,632.0
320257,498.0
47343,541.0
210660,548.0
127306,541.0
117970,553.0
433850,547.0
219269,565.0
52768,607.0
182536,524.0
326561,586.0
178491,538.0
74487,550.0
344588,561.0
417469,542.0
172252,570.0
371588,545.0
362090,499.0
178637,583.0
386207,579.0
22696,483.0
252394,572.0
165699,599.0
346257,554.0
14693,583.0
259060,566.0
105901,489.0
112183,627.0
449041,580.0
174934,446.0
56168,552.0
224078,515.0
346552,564.0
375518,562.0
403059,506.0
5561,488.0
35351,556.0
308655,581.0
282998,590.0
45387,594.0
109236,535.0
209818,551.0
252563,587.0
309765,545.0
57861,622.0
33346,525.0
451946,619.0
184984,532.0
82015,500.0
43325,561.0
318133,558.0
57838,637.0
127227,560.0
168598,616.0
152879,541.0
8785,564.0
44557,518.0
369386,603.0
12490,502.0
371748,526.0
440741,516.0
362258,592.0
389420,520.0
368803,529.0
21823,499.0
447417,490.0
289390,543.0
52011,510.0
320632,608.0
95370,513.0
232140,573.0
45414,611.0
174782,510.0
352499,502.0
297592,523.0
366080,520.0
293964,520.0
343910,611.0
21479,525.0
338922,591.0
94911,575.0
111893,553.0
351441,540.0
30371,483.0
237913,555.0
339150,579.0
436845,566.0
79153,500.0
328814,572.0
55242,580.0
367957,561.0
447682,560.0
122468,594.0
464484,495.0
24379,522.0
22869,547.0
421677,571.0
113377,478.0
107380,502.0
216012,580.0
99283,592.0
311044,552.0
8483,591.0
288426,563.0
123546,437.0
13123,529.0
63373,611.0
15487,603.0
88530,565.0
117965,516.0
457757,543.0
149901,518.0
80180,504.0
329939,538.0
316650,506.0
10595,544.0
147091,549.0
192558,519.0
240144,554.0
411405,564.0
274076,531.0
98827,618.0
208364,447.0
239367,546.0
388987,540.0
299150,540.0
30480,577.0
49329,580.0
231628,571.0
420179,545.0
73500,494.0
388665,606.0
40720,513.0
261494,565.0
281508,489.0
91284,559.0
381158,574.0
124653,557.0
95592,549.0
281212,539.0
179645,496.0
216919,504.0
207375,531.0
213509,506.0
157418,574.0
267399,534.0
335757,522.0
465456,557.0
33942,575.0
91509,505.0
319268,534.0
266929,487.0
361630,565.0
181936,571.0
270941,570.0
90842,453.0
182503,472.0
363378,567.0
75385,573.0
436770,610.0
277774,594.0
289715,551.0
264532,537.0
131486,532.0
121405,540.0
200998,486.0
296294,576.0
165266,450.0
190650,534.0
370007,508.0
437076,539.0
299108,539.0
200975,518.0
358012,580.0
61122,527.0
65621,555.0
5516,540.0
110362,564.0
160251,508.0
389642,642.0
17685,601.0
405614,508.0
131133,631.0
163646,616.0
255597,525.0
132042,561.0
323251,516.0
132809,582.0
389485,517.0
431496,520.0
379106,561.0
314684,564.0
434355,522.0
404344,492.0
40485,594.0
424838,597.0
294648,555.0
348195,564.0
406592,542.0
160449,496.0
197027,502.0
184770,552.0
460245,601.0
17621,584.0
123671,490.0
217928,513.0
376334,488.0
353596,587.0
447573,541.0
150535,529.0
332503,571.0
156096,537.0
429143,562.0
339531,581.0
251548,563.0
93921,626.0
67948,549.0
203508,537.0
120705,544.0
144501,566.0
11031,546.0
83659,496.0
115515,600.0
298793,534.0
236862,535.0
259339,549.0
17391,529.0
249256,584.0
119245,561.0
96665,555.0
439571,548.0
462982,584.0
268626,595.0
429980,533.0
157476,503.0
433772,586.0
202170,549.0
38177,503.0
416024,606.0
321175,547.0
113957,520.0
37400,550.0
265341,547.0
98494,520.0
327896,565.0
141751,488.0
127264,506.0
365612,570.0
213681,513.0
76157,526.0
194745,536.0
34854,575.0
420319,618.0
422444,582.0
401430,531.0
225445,587.0
231381,536.0
374522,617.0
395725,507.0
149634,610.0
110978,521.0
100922,543.0
149266,484.0
367219,524.0
47478,525.0
384884,506.0
139115,501.0
143931,628.0
4018,572.0
294719,560.0
464107,602.0
254889,559.0
107427,522.0
334259,488.0
128735,498.0
445145,541.0
351714,561.0
353423,577.0
10923,506.0
447133,525.0
466213,549.0
170717,574.0
40348,485.0
84500,584.0
120855,523.0
199387,501.0
110007,565.0
38262,504.0
355079,518.0
301853,531.0
23862,549.0
157115,501.0
280807,631.0
155328,585.0
173317,543.0
256542,616.0
233102,558.0
103177,529.0
8438,513.0
352643,564.0
242144,578.0
366269,576.0
254181,512.0
218748,589.0
126167,486.0
375285,590.0
262369,563.0
188759,424.0
130413,486.0
403345,538.0
197655,598.0
301381,494.0
304880,631.0
441414,564.0
261466,572.0
443550,606.0
41611,487.0
436218,550.0
427978,548.0
303208,549.0
393548,574.0
116602,596.0
143746,471.0
115408,562.0
409435,555.0
206960,478.0
456329,528.0
427477,530.0
198453,645.0
464791,528.0
43163,565.0
33564,497.0
13836,500.0
191455,520.0
235628,556.0
129681,645.0
215452,535.0
445476,580.0
192247,508.0
260719,534.0
87969,557.0
91205,555.0
253810,592.0
32846,521.0
93777,575.0
239105,573.0
143666,557.0
266051,570.0
462305,553.0
68894,587.0
176657,461.0
117472,517.0
415604,518.0
304692,566.0
177746,510.0
420530,537.0
460451,599.0
439643,553.0
191370,520.0
102017,559.0
50975,551.0
461116,556.0
141371,517.0
270966,548.0
274307,581.0
87301,614.0
146030,606.0
259048,573.0
239636,560.0
20744,513.0
15020,538.0
338705,537.0
72942,489.0
308458,544.0
288403,559.0
64738,508.0
270747,522.0
351421,602.0
360109,569.0
418536,548.0
374041,543.0
273336,563.0
357576,538.0
99495,523.0
315413,579.0
36935,504.0
338381,533.0
59799,543.0
184956,560.0
410419,479.0
50818,485.0
415320,574.0
271301,555.0
244679,567.0
109363,536.0
113999,544.0
114440,567.0
432621,563.0
395283,536.0
329831,539.0
91488,559.0
299123,507.0
122434,542.0
270204,591.0
223651,515.0
439202,518.0
7437,563.0
165704,594.0
63279,590.0
299182,510.0
26637,474.0
154860,498.0
251572,544.0
227806,519.0
6591,538.0
47048,548.0
454802,576.0
429495,545.0
361734,557.0
391965,552.0
340824,573.0
282187,576.0
84803,613.0
449580,592.0
165818,549.0
180039,528.0
432569,482.0
200602,532.0
358051,574.0
406264,482.0
198138,567.0
266959,574.0
134318,488.0
277032,606.0
44523,546.0
210741,506.0
292921,507.0
10782,498.0
221789,535.0
132988,603.0
299209,609.0
174960,561.0
93286,510.0
224142,616.0
317722,573.0
80938,565.0
98986,568.0
222703,536.0
434809,598.0
334288,549.0
254717,557.0
130844,603.0
375889,534.0
335885,558.0
77046,557.0
244568,573.0
440768,500.0
30553,477.0
53715,491.0
354555,481.0
358173,575.0
226440,528.0
27213,594.0
108898,495.0
76626,480.0
180427,457.0
420988,536.0
156944,550.0
239793,525.0
390620,520.0
422698,616.0
401201,548.0
421410,581.0
47187,555.0
334085,521.0
366056,535.0
61675,656.0
208259,513.0
264365,554.0
247388,566.0
242821,556.0
81959,571.0
374756,574.0
32499,512.0
158822,503.0
319670,550.0
225191,567.0
402193,631.0
242891,580.0
323315,553.0
8241,539.0
375345,617.0
378557,597.0
9899,522.0
73130,491.0
42415,489.0
428551,581.0
284014,548.0
320003,578.0
373578,542.0
92506,601.0
426164,430.0
352265,602.0
288537,497.0
264949,524.0
456353,543.0
322553,534.0
160824,540.0
21973,532.0
351054,617.0
6080,499.0
56415,509.0
90844,550.0
298131,557.0
334088,542.0
159235,591.0
136861,544.0
422579,545.0
197295,490.0
95858,480.0
229324,554.0
98084,556.0
111745,557.0
457850,568.0
277531,600.0
130102,537.0
335312,637.0
108998,568.0
425146,585.0
326904,577.0
435888,561.0
166341,567.0
324688,555.0
357243,612.0
245014,642.0
310946,575.0
192373,536.0
276390,546.0
364670,487.0
393672,597.0
105174,510.0
86360,413.0
285373,565.0
51665,547.0
180482,542.0
426238,552.0
177234,595.0
427806,562.0
176584,504.0
239709,603.0
144763,535.0
271936,559.0
179251,545.0
396267,555.0
243331,515.0
37887,514.0
250752,573.0
273361,606.0
366959,552.0
204240,568.0
201212,527.0
436197,580.0
278862,579.0
139409,622.0
181173,598.0
228445,540.0
461026,659.0
237589,554.0
415920,591.0
14804,525.0
133517,549.0
39431,493.0
145642,493.0
13235,504.0
270271,561.0
172310,534.0
147459,581.0
178471,502.0
366872,533.0
370331,578.0
60303,528.0
23498,469.0
454244,568.0
387533,565.0
378894,569.0
55572,662.0
661,516.0
30468,504.0
392038,490.0
435649,569.0
362462,581.0
145830,613.0
191809,568.0
135325,545.0
39477,548.0
280933,566.0
220283,539.0
121557,605.0
178179,502.0
445934,495.0
347291,545.0
435168,635.0
213017,519.0
178534,599.0
8609,615.0
420733,561.0
279776,585.0
247608,575.0
263356,555.0
449361,549.0
294847,532.0
434572,551.0
416162,527.0
444258,616.0
315079,577.0
207409,541.0
124459,558.0
261133,528.0
229116,516.0
422097,561.0
272544,573.0
12888,470.0
372476,599.0
456776,584.0
43949,529.0
226341,437.0
232592,554.0
328166,594.0
289633,504.0
131189,528.0
187358,483.0
45497,558.0
87992,565.0
259180,589.0
255324,568.0
137278,487.0
336738,528.0
6684,504.0
394034,536.0
274658,584.0
38593,544.0
14041,521.0
385703,550.0
99462,614.0
304644,559.0
28615,528.0
191488,475.0
253128,580.0
7872,510.0
355502,529.0
268780,559.0
315147,557.0
292543,571.0
261093,562.0
385822,559.0
176897,544.0
459542,545.0
155948,617.0
396303,550.0
73611,555.0
99234,592.0
142273,498.0
437915,611.0
279752,584.0
80289,489.0
107552,555.0
448090,543.0
136674,531.0
278444,552.0
10919,486.0
298275,568.0
319632,544.0
129079,499.0
306582,581.0
371232,558.0
328052,636.0
346223,558.0
129457,485.0
414560,613.0
151176,549.0
460750,589.0
311109,545.0
160190,593.0
120312,478.0
188877,526.0
415178,561.0
289898,629.0
311821,641.0
128045,494.0
376317,583.0
102643,497.0
212556,491.0
204081,532.0
267428,565.0
134123,623.0
313382,556.0
425595,564.0
176013,523.0
246784,589.0
200762,505.0
157667,457.0
425184,645.0
282226,485.0
277278,582.0
317373,579.0
130491,503.0
1601,538.0
449,515.0
388965,581.0
205223,571.0
53673,564.0
462456,575.0
188440,476.0
141432,619.0
390185,581.0
192954,532.0
441292,550.0
369479,529.0
134984,504.0
336559,564.0
62042,533.0
259612,554.0
14696,613.0
95860,684.0
226239,504.0
7879,523.0
373155,441.0
390961,548.0
50670,523.0
449534,593.0
458976,506.0
1107,537.0
312211,628.0
385691,586.0
99716,602.0
39868,465.0
95835,562.0
56577,564.0
431892,571.0
296908,564.0
20817,555.0
372510,501.0
252831,504.0
33189,548.0
132861,482.0
409086,555.0
421823,525.0
159255,621.0
431451,502.0
62283,526.0
420020,542.0
436146,616.0
328748,429.0
226099,505.0
415897,549.0
254423,616.0
341660,526.0
74741,484.0
37921,533.0
58300,549.0
279716,574.0
345293,562.0
442352,539.0
341868,549.0
370959,479.0
227451,499.0
355714,550.0
226200,510.0
50742,536.0
140190,513.0
32525,606.0
441664,522.0
423896,499.0
442208,584.0
385323,580.0
155407,599.0
300170,548.0
136721,507.0
275115,556.0
50722,577.0
250121,492.0
159291,483.0
49061,473.0
192736,499.0
174638,530.0
422930,581.0
395702,558.0
247523,563.0
192911,570.0
433279,561.0
6722,586.0
152678,493.0
417664,537.0
263616,512.0
356750,618.0
294760,550.0
301066,551.0
380749,435.0
26593,569.0
205237,552.0
118890,529.0
342478,547.0
380329,537.0
236645,548.0
439509,596.0
217351,500.0
196416,556.0
333814,538.0
304554,588.0
237862,496.0
208505,536.0
283940,542.0
435873,568.0
288970,560.0
291775,533.0
296151,582.0
253082,583.0
30091,555.0
361087,543.0
29732,546.0
120827,535.0
311173,653.0
450713,615.0
305814,568.0
256090,525.0
14946,515.0
101158,494.0
227613,561.0
262456,564.0
422964,477.0
340567,491.0
86196,565.0
370937,586.0
345811,550.0
359935,551.0
293709,586.0
317844,523.0
8406,541.0
210034,462.0
298,494.0
356014,487.0
456054,554.0
69007,552.0
215676,500.0
184901,499.0
180714,489.0
413061,579.0
286581,532.0
91695,559.0
459792,617.0
169262,616.0
366452,549.0
45772,545.0
441477,589.0
445872,606.0
437759,543.0
86248,500.0
352868,472.0
300112,518.0
318678,513.0
88351,612.0
295841,494.0
100600,686.0
331643,558.0
145804,634.0
157697,497.0
402289,646.0
186196,522.0
143258,640.0
19110,604.0
10946,534.0
305467,556.0
37284,550.0
332410,494.0
147115,512.0
457605,560.0
418736,535.0
368723,593.0
178246,557.0
308228,515.0
124279,563.0
142947,633.0
375169,511.0
401512,590.0
8442,507.0
332402,606.0
452421,450.0
86434,491.0
82164,578.0
90750,501.0
194175,525.0
5442,595.0
303012,573.0
11087,501.0
340151,534.0
219433,482.0
420404,518.0
253924,587.0
22259,597.0
174775,608.0
409587,577.0
143042,493.0
353966,556.0
196500,527.0
107059,546.0
228897,568.0
223394,511.0
279692,525.0
127036,609.0
363475,495.0
291006,590.0
305557,561.0
349955,503.0
259945,569.0
57277,563.0
191180,503.0
64588,582.0
40757,488.0
293698,565.0
402502,543.0
311346,574.0
157959,580.0
274661,575.0
3728,501.0
94490,563.0
369376,560.0
285040,555.0
18585,453.0
396837,545.0
377598,546.0
364318,546.0
334245,536.0
357333,563.0
146099,628.0
200430,512.0
53669,621.0
226605,479.0
77995,602.0
237732,550.0
14722,504.0
443856,527.0
406493,572.0
33437,547.0
326676,484.0
388270,500.0
156115,483.0
129316,477.0
338573,563.0
191522,517.0
238042,571.0
261530,521.0
167528,494.0
187927,522.0
58794,543.0
14404,595.0
259635,562.0
30461,489.0
8834,478.0
297222,532.0
443180,576.0
316110,535.0
242409,533.0
247570,586.0
96132,630.0
302903,595.0
321113,579.0
452509,584.0
1451,577.0
86542,495.0
52445,506.0
329564,561.0
120072,574.0
374107,561.0
311330,569.0
285492,562.0
388712,504.0
341674,585.0
138205,472.0
110003,613.0
112429,509.0
142984,626.0
78739,542.0
45477,547.0
319694,573.0
60113,576.0
215415,513.0
413902,534.0
223385,444.0
372670,636.0
17854,566.0
31507,556.0
46627,578.0
5565,548.0
71894,494.0
443632,625.0
9905,524.0
65354,647.0
227896,607.0
156306,600.0
219150,562.0
277504,584.0
226172,522.0
119532,484.0
345431,642.0
460746,522.0
443091,550.0
271513,496.0
400800,551.0
403127,568.0
94601,526.0
212052,529.0
266974,544.0
54739,503.0
14624,474.0
45167,555.0
451075,610.0
405231,541.0
89849,550.0
314949,641.0
283140,517.0
65466,553.0
270421,575.0
312233,554.0
191321,533.0
170493,622.0
8209,515.0
20420,517.0
218012,517.0
132582,542.0
270900,577.0
355614,515.0
338550,557.0
150971,486.0
386506,629.0
64855,660.0
387357,559.0
285875,567.0
35367,522.0
211197,524.0
178293,546.0
162444,547.0
339684,566.0
268,634.0
337333,533.0
20829,508.0
24371,526.0
341595,511.0
452530,520.0
55074,543.0
320214,567.0
182669,516.0
10628,574.0
398952,562.0
442349,572.0
342853,549.0
301765,587.0
425851,498.0
205447,516.0
387097,588.0
125121,651.0
75650,445.0
299671,573.0
232638,584.0
431216,545.0
120431,546.0
291829,575.0
169435,572.0
272089,576.0
273544,495.0
213326,628.0
191165,585.0
105374,492.0
62258,520.0
322401,548.0
258391,546.0
292461,570.0
82029,534.0
191419,485.0
385927,511.0
351244,558.0
293861,556.0
402487,585.0
395229,541.0
66973,494.0
42982,584.0
199807,492.0
332542,539.0
187256,536.0
350367,554.0
345734,568.0
458228,480.0
403460,586.0
3688,622.0
355053,572.0
404414,612.0
144163,600.0
193563,542.0
161576,488.0
364711,573.0
21025,525.0
66845,567.0
386613,498.0
197739,551.0
421985,587.0
96479,596.0
226638,557.0
407358,505.0
466047,532.0
312367,541.0
420844,545.0
308961,552.0
271622,547.0
409333,546.0
172522,495.0
405872,548.0
64232,548.0
233746,490.0
38580,529.0
228051,563.0
193548,562.0
132170,525.0
361959,592.0
369216,623.0
464588,547.0
380955,604.0
405082,532.0
400067,534.0
346752,569.0
406151,554.0
340715,524.0
157078,566.0
70916,513.0
359549,556.0
227289,542.0
87086,495.0
245916,532.0
180116,509.0
133976,616.0
396064,520.0
106121,554.0
82090,520.0
245993,576.0
395629,511.0
251737,581.0
78833,591.0
214714,531.0
238166,557.0
162053,629.0
160998,485.0
159719,541.0
159524,545.0
134945,470.0
218444,549.0
90438,509.0
213312,465.0
17170,499.0
94522,507.0
235008,568.0
437914,575.0
417027,571.0
348163,552.0
186630,551.0
8081,567.0
181204,506.0
76943,549.0
374905,647.0
434566,487.0
70673,600.0
426661,550.0
118724,623.0
40676,585.0
335249,546.0
110214,644.0
378132,567.0
27382,533.0
119898,487.0
186047,519.0
363871,559.0
66603,470.0
309238,533.0
95601,484.0
236289,588.0
362913,525.0
267308,521.0
86639,467.0
354100,559.0
284516,597.0
366095,552.0
251760,575.0
404663,643.0
6647,609.0
228357,575.0
410027,484.0
213100,503.0
147717,519.0
465246,552.0
464315,547.0
247332,564.0
463684,636.0
278865,505.0
339800,558.0
117808,561.0
112860,581.0
343867,557.0
60359,486.0
247037,529.0
114477,556.0
376990,511.0
389150,582.0
309599,572.0
73920,615.0
206036,638.0
72917,552.0
150204,642.0
334750,618.0
27645,495.0
257170,563.0
191145,602.0
185169,571.0
331224,532.0
81084,629.0
99541,490.0
191990,525.0
122423,524.0
449428,581.0
305377,564.0
399202,531.0
131854,543.0
118968,535.0
444671,542.0
432335,509.0
243693,578.0
99412,494.0
178521,543.0
101269,470.0
166830,552.0
241075,555.0
35725,606.0
443445,626.0
29489,516.0
281576,548.0
46175,545.0
390840,606.0
410621,553.0
396195,543.0
120367,528.0
60072,560.0
153913,510.0
188736,463.0
374628,549.0
189926,550.0
4058,511.0
227668,607.0
331756,482.0
296651,562.0
339759,576.0
271716,576.0
178868,541.0
451162,508.0
413829,620.0
11883,537.0
340788,576.0
353316,644.0
364973,527.0
297523,581.0
10945,476.0
209687,467.0
350557,550.0
351222,481.0
136739,571.0
68623,557.0
143610,664.0
445007,529.0
65122,541.0
354027,620.0
294384,577.0
375288,566.0
122087,511.0
145535,512.0
405035,470.0
262791,544.0
93242,473.0
111930,615.0
312066,472.0
393194,534.0
185110,553.0
206568,502.0
423451,540.0
389770,526.0
141534,612.0
457186,640.0
459953,650.0
270393,533.0
147625,617.0
397742,560.0
276403,542.0
167516,486.0
459780,559.0
101817,571.0
50203,550.0
306434,570.0
201175,506.0
1566,546.0
169077,536.0
14154,503.0
136320,583.0
215379,527.0
164430,592.0
399048,584.0
371698,531.0
3920,520.0
184743,478.0
6502,534.0
277050,501.0
212465,530.0
3111,524.0
285540,570.0
158543,568.0
94191,509.0
100046,554.0
108381,491.0
341257,498.0
286853,556.0
63621,610.0
22429,592.0
218843,465.0
379812,489.0
224226,510.0
260023,558.0
133148,585.0
449960,537.0
279475,575.0
309685,524.0
97928,575.0
446415,560.0
274724,561.0
290450,628.0
449977,505.0
407232,529.0
263905,578.0
352485,567.0
380460,560.0
213368,483.0
373186,544.0
140141,629.0
33087,508.0
66886,583.0
138689,572.0
384476,555.0
128765,529.0
23715,581.0
361169,532.0
91234,638.0
273540,547.0
188451,556.0
338966,533.0
438985,479.0
26980,519.0
209984,453.0
199562,514.0
68032,558.0
348327,564.0
301252,529.0
291502,504.0
402533,540.0
122861,543.0
56064,601.0
267505,541.0
442890,605.0
279968,526.0
452791,559.0
309733,596.0
130708,510.0
341302,575.0
256283,566.0
359144,484.0
210201,610.0
43132,552.0
8805,522.0
408433,545.0
167144,531.0
260266,576.0
347890,566.0
6271,530.0
260567,562.0
454568,605.0
95495,604.0
137374,544.0
374964,581.0
229771,570.0
14106,524.0
34684,553.0
158038,462.0
223774,560.0
331624,578.0
392114,560.0
448016,556.0
42634,513.0
118081,511.0
46621,498.0
159686,486.0
206199,611.0
410849,637.0
248341,528.0
230455,555.0
173143,537.0
296398,553.0
377962,548.0
67797,553.0
405913,626.0
112672,554.0
22406,519.0
17465,602.0
246376,566.0
299563,494.0
135643,567.0
308497,535.0
231267,624.0
187718,551.0
156390,604.0
185148,530.0
373339,569.0
268459,537.0
340685,495.0
272619,551.0
378056,554.0
355263,544.0
294799,534.0
129995,502.0
191340,557.0
74355,496.0
272216,559.0
393313,545.0
49220,557.0
156555,478.0
145078,610.0
54969,548.0
66552,552.0
152341,609.0
51576,491.0
185297,523.0
101526,509.0
449012,527.0
135449,582.0
44663,505.0
165323,576.0
47794,596.0
353701,569.0
253023,627.0
410291,577.0
260443,554.0
10535,500.0
404467,569.0
387738,502.0
56896,613.0
47462,534.0
380702,593.0
41646,484.0
406253,527.0
299490,494.0
134426,540.0
403287,555.0
295297,552.0
199916,522.0
120501,545.0
209619,520.0
74674,538.0
310245,575.0
293927,587.0
117206,599.0
215101,599.0
345646,496.0
355143,551.0
135169,503.0
339093,581.0
228293,562.0
132194,554.0
51234,579.0
451618,521.0
59293,500.0
402763,534.0
430564,495.0
454319,622.0
182097,478.0
163085,604.0
336655,567.0
32562,534.0
68414,518.0
355674,564.0
285658,586.0
209041,530.0
395813,588.0
404924,542.0
203968,515.0
342340,646.0
62451,500.0
139153,535.0
330556,557.0
303839,575.0
120671,468.0
120096,528.0
364313,501.0
96619,612.0
295733,550.0
97886,593.0
286792,547.0
331000,561.0
443441,493.0
261259,568.0
403374,582.0
459472,600.0
129190,615.0
84200,583.0
196697,547.0
104623,583.0
288243,587.0
445121,575.0
273297,504.0
97312,639.0
193451,519.0
318192,526.0
382844,510.0
144952,501.0
343173,504.0
45095,583.0
148333,556.0
22702,517.0
134037,565.0
343916,566.0
353404,538.0
108745,585.0
30513,575.0
354758,571.0
400698,537.0
301084,564.0
44225,639.0
20363,536.0
352003,556.0
190980,544.0
432166,552.0
115619,568.0
331505,546.0
246705,656.0
424814,594.0
158218,569.0
384016,563.0
371117,567.0
279686,579.0
440212,616.0
182474,509.0
75287,480.0
110157,604.0
218838,617.0
53001,551.0
451184,519.0
177376,596.0
178529,526.0
401394,547.0
278261,565.0
44096,671.0
199667,502.0
205495,498.0
249782,492.0
371123,551.0
398311,568.0
200662,496.0
342652,586.0
165475,510.0
173716,555.0
136598,587.0
292285,557.0
416981,615.0
6843,558.0
323557,533.0
289651,572.0
150910,489.0
233106,521.0
13705,518.0
163798,612.0
224198,621.0
170908,625.0
396109,652.0
119605,484.0
436790,559.0
276039,561.0
93395,526.0
112417,534.0
385683,575.0
406315,565.0
77009,559.0
86685,510.0
146139,627.0
98956,502.0
76887,496.0
98479,667.0
43570,531.0
325302,574.0
203046,537.0
316131,537.0
459260,623.0
170659,579.0
163288,599.0
95914,519.0
398596,503.0
295124,569.0
88369,546.0
267486,559.0
71231,568.0
198699,489.0
194504,545.0
341226,535.0
76679,498.0
258333,517.0
371183,533.0
399491,616.0
400788,528.0
151361,649.0
293969,531.0
381409,499.0
370184,566.0
248735,587.0
330144,523.0
65701,522.0
112351,505.0
112143,489.0
384535,578.0
40552,501.0
267927,535.0
6486,615.0
444008,571.0
434670,504.0
440696,569.0
303517,569.0
29262,552.0
117430,486.0
11483,522.0
157746,490.0
